text,Event,token
"RT @_westwest_yall: Never forget the original relationship between the police and blacks...
#wearetargets
#Ferguson http://t.co/Hbd4J61Va7",ferguson,"['rt', '@', 'never', 'forget', 'original', 'relationship', 'police', 'blacks', '#', '#', '&']"
There's cameras on every corner of the hood.  Let's out cameras on every cop.  What do you have to hide? #Ferguson http://t.co/76T6HmnsnS,ferguson,"['theres', 'cameras', 'every', 'corner', 'hood', 'lets', 'cameras', 'every', 'cop', 'hide', '#', '&']"
JUST IN: #Ferguson police chief identifies cop who shot Michael Brown as Darren Wilson http://t.co/jeslX6oceR,ferguson,"['#', 'police', 'chief', 'identifies', 'cop', 'shot', 'michael', 'brown', 'darren', 'wilson', '&']"
"Solidarity from London to #Ferguson 
Vigil on Sunday 17th, outside US embassy http://t.co/dFIInwpL8u",ferguson,"['solidarity', 'london', '#', 'vigil', 'sunday', '17th', 'outside', 'us', 'embassy', '&']"
Press conference is over.  Important to note: NO mention of #MikeBrown stealing ANYTHING from ANY store.  #Ferguson http://t.co/CnX88sZEwY,ferguson,"['press', 'conference', 'important', 'note', 'mention', '#', 'stealing', 'anything', 'store', '#', '&']"
"#Ferguson: protesters march peacefully, militarized police aim guns at them http://t.co/nelrA6qZQn pic: @ryanjreilly http://t.co/KgTFspqfrd",ferguson,"['#', 'protesters', 'march', 'peacefully', 'militarized', 'police', 'aim', 'guns', '&', 'pic', '@', '&']"
"""...they acting good now because y'all are here. But what you think's gonna happen when y'all leave? Tell *that* story."" #Ferguson",ferguson,"['acting', 'good', 'yall', 'thinks', 'gonna', 'happen', 'yall', 'leave', 'tell', 'story', '#']"
"Iconic: USA shirt, bag of chips in one hand, other throws back tear gas cannister at police by @kodacohen http://t.co/wsEu4sJ35P #Ferguson",ferguson,"['iconic', 'usa', 'shirt', 'bag', 'chips', 'one', 'hand', 'throws', 'back', 'tear', 'gas', 'cannister', 'police', '@', '&', '#']"
#WeAreTargets RT @brennamuncy: Someone please remind me what year it is again? #ferguson http://t.co/ZRJ00GRDZG,ferguson,"['#', 'rt', '@', 'someone', 'please', 'remind', 'year', '#', '&']"
"Follow @MichaelSkolnik NOW if you want to follow the story about #MikeBrown, the unarmed teenager who was killed by the #Ferguson police.",ferguson,"['follow', '@', 'want', 'follow', 'story', '#', 'unarmed', 'teenager', 'killed', '#', 'police']"
"Tell me again how this guy points loaded rifle at cops w impunity &amp; unarmd black men get killed #Ferguson

#UniteBlue http://t.co/QBldRbRKBO",ferguson,"['tell', 'guy', 'points', 'loaded', 'rifle', 'cops', 'w', 'impunity', '&', 'amp', 'unarmd', 'black', 'men', 'get', 'killed', '#', '#', '&']"
"Occupation is a CRIME,from #Ferguson to #Palestine!AntiWar Committee Chicago #StandWithFerguson #MikeBrown @AntiWarMN http://t.co/L64XNjeupc",ferguson,"['occupation', 'crimefrom', '#', '#', 'committee', 'chicago', '#', '#', '@', '&']"
"This @johnlegend exchange is definitely the best thing to come out of Twitter, ever. #Ferguson http://t.co/iSnkNpJdr5",ferguson,"['@', 'exchange', 'definitely', 'best', 'thing', 'come', 'twitter', 'ever', '#', '&']"
#Ferguson or Afghanistan? Powerful evidence of growing militarization of US police forces. http://t.co/luG1gwAfEG http://t.co/ugNQTlj0le,ferguson,"['#', 'afghanistan', 'powerful', 'evidence', 'growing', 'militarization', 'us', 'police', 'forces', '&', '&']"
St. Louis area police forces are less diverse than communities they serve. By the numbers - http://t.co/L0svzVrZue #Ferguson #STL,ferguson,"['st', 'louis', 'area', 'police', 'forces', 'less', 'diverse', 'communities', 'serve', 'numbers', '&', '#', '#']"
The #Ferguson police chief has endangered #PeaceInFerguson and someone should take his microphone away. Let the big boys handle this now.,ferguson,"['#', 'police', 'chief', 'endangered', '#', 'someone', 'take', 'microphone', 'away', 'let', 'big', 'boys', 'handle']"
#Ferguson is locked down hard. We're parking and going in on foot.,ferguson,"['#', 'locked', 'hard', 'parking', 'going', 'foot']"
"R.I.P. #MikeBrown.

Innocent teen murdered by #Ferguson police.

#RETWEET for respect &amp; spreading his story. http://t.co/JMlG8ePjEj",ferguson,"['rip', '#', 'innocent', 'teen', 'murdered', '#', 'police', '#', 'respect', '&', 'amp', 'spreading', 'story', '&']"
Ten Things White People Can Do About #Ferguson Besides Tweet http://t.co/T3B5iQiibZ,ferguson,"['ten', 'things', 'white', 'people', '#', 'besides', 'tweet', '&']"
"Housing discrimination in everything: The NYT on racial inequality in #Ferguson
http://t.co/l1ryYdFz8u http://t.co/4sBFSBYfa7",ferguson,"['housing', 'discrimination', 'everything', 'nyt', 'racial', 'inequality', '#', '&', '&']"
"In debate over #Ferguson, REMEMBER: defense industry campaign cash flowed to lawmakers who backed militarizing police http://t.co/u01sBdRaZo",ferguson,"['debate', '#', 'remember', 'defense', 'industry', 'campaign', 'cash', 'flowed', 'lawmakers', 'backed', 'militarizing', 'police', '&']"
"#MikeBrown's tragic death isn't a #Ferguson problem or a #Missouri problem, it's an American problem.

. http://t.co/g7jakSP9UL",ferguson,"['#', 'tragic', 'death', 'isnt', '#', 'problem', '#', 'problem', 'american', 'problem', '&']"
"Protesters asking: ""what are we doing wrong"" as police advance. Police dogs barking. #MikeBrown #Ferguson",ferguson,"['protesters', 'asking', 'wrong', 'police', 'advance', 'police', 'dogs', 'barking', '#', '#']"
"Multiple witnesses have told the media in #Ferguson, that Mike Brown had his hands up when he was shot ""multiple"" times by police officer.",ferguson,"['multiple', 'witnesses', 'told', 'media', '#', 'mike', 'brown', 'hands', 'shot', 'multiple', 'times', 'police', 'officer']"
"The occasional police car drives through and some shouts of ""F-ck the Police!"" can be heard. But back to peaceful when they leave. #Ferguson",ferguson,"['occasional', 'police', 'car', 'drives', 'shouts', 'fck', 'police', 'heard', 'back', 'peaceful', 'leave', '#']"
"#Ferguson, MO is in protest after a cop kills an unarmed black teen: http://t.co/xirnS3duFB http://t.co/T6Dp3AQbgE",ferguson,"['#', 'mo', 'protest', 'cop', 'kills', 'unarmed', 'black', 'teen', '&', '&']"
There will be no #BlackOut or Censoring The Global Community from witnessing this #HUMAN travesty #Unity #Ferguson http://t.co/LcOVHIHivD,ferguson,"['#', 'censoring', 'global', 'community', 'witnessing', '#', 'travesty', '#', '#', '&']"
"Most-shared #Ferguson news images, as published on @mashable 
http://t.co/EG1uF1y5dO
LINK: http://t.co/LSOpxeYLCt http://t.co/bMjf7TjtLP",ferguson,"['mostshared', '#', 'news', 'images', 'published', '@', '&', 'link', '&', '&']"
Many police officers today operate from fear and prejudice. That's dangerous when you have the power to take a life. #Ferguson,ferguson,"['many', 'police', 'officers', 'today', 'operate', 'fear', 'prejudice', 'thats', 'dangerous', 'power', 'take', 'life', '#']"
Maybe the protestors in #Ferguson Should dress as Klan members. The police will protect them. http://t.co/6Xo91Dc69M,ferguson,"['maybe', 'protestors', '#', 'dress', 'klan', 'members', 'police', 'protect', '&']"
This is what they aren't showing you on the media. These young men cleaning up after the riot. #Ferguson http://t.co/eDH53pfQyg,ferguson,"['arent', 'showing', 'media', 'young', 'men', 'cleaning', 'riot', '#', '&']"
Rose petals and candles have been placed in the street where #MikeBrown's body laid. #Ferguson http://t.co/kCn4dHqNwQ,ferguson,"['rose', 'petals', 'candles', 'placed', 'street', '#', 'body', 'laid', '#', '&']"
A massive SWAT team just showed up to peaceful demonstration in #ferguson https://t.co/5nudRUA7vS,ferguson,"['massive', 'swat', 'team', 'showed', 'peaceful', 'demonstration', '#', '&']"
Missouri Mayor: Looters came from out of town. http://t.co/hv3mPdHtKC … Was he talking about Sharpton? http://t.co/qS4wm2BdsK #Ferguson,ferguson,"['missouri', 'mayor', 'looters', 'came', 'town', '&', 'talking', 'sharpton', '&', '#']"
Demonstrators on West Florissant in #Ferguson wearing signs.  Holding hands in the air in solidarity with #MikeBrown http://t.co/8vTK96SUvT,ferguson,"['demonstrators', 'west', 'florissant', '#', 'wearing', 'signs', 'holding', 'hands', 'air', 'solidarity', '#', '&']"
"Per @themarkberman: As of this AM, witness Dorian Johnson has still not spoken to St. Louis County PD despite ""numerous attempts"" #ferguson",ferguson,"['per', '@', 'witness', 'dorian', 'johnson', 'still', 'spoken', 'st', 'louis', 'county', 'pd', 'despite', 'numerous', 'attempts', '#']"
"PLEASE DONT TRY TO BUY ME OUT, MONEY OR ANYTHING. MY STORY IS FOR JUSTICE. #Ferguson http://t.co/zL7bNqls22",ferguson,"['please', 'dont', 'try', 'buy', 'money', 'anything', 'story', 'justice', '#', '&']"
It's messed up when cops can shoot unarmed Black teen yet White people can walk around Target with AR-15's! #Ferguson,ferguson,"['messed', 'cops', 'shoot', 'unarmed', 'black', 'teen', 'yet', 'white', 'people', 'walk', 'around', 'target', 'ar15s', '#']"
"We have a lot of work to do. 

From @tnr: ""White St. Louis Has Some Awful Things to Say About #Ferguson"" http://t.co/i856G2iRZk",ferguson,"['lot', 'work', '@', 'white', 'st', 'louis', 'awful', 'things', 'say', '#', '&']"
"Army tactical gear
This image is not from  #iraq or #Afghanistan this is #Ferguson MO #MichaelBrown fatal shooting http://t.co/4f5hYlONnV",ferguson,"['army', 'tactical', 'gear', 'image', '#', '#', '#', 'mo', '#', 'fatal', 'shooting', '&']"
"Sara 4, killed while playing
#Israel is intentionally targeting KIDS

#Ferguson #Gaza #GazaUnderAttack #FreePalestine http://t.co/cD8oc73rNY",ferguson,"['sara', '4', 'killed', 'playing', '#', 'intentionally', 'targeting', 'kids', '#', '#', '#', '#', '&']"
That iconic #Ferguson photo reminds me of somewhere. The West Bank. http://t.co/UVF5zYeaRV,ferguson,"['iconic', '#', 'photo', 'reminds', 'somewhere', 'west', 'bank', '&']"
"Captain Johnson: ""In our anger we have to make sure we don't burn down our own house."" #Ferguson",ferguson,"['captain', 'johnson', 'anger', 'make', 'sure', 'dont', 'burn', 'house', '#']"
There is a RALLY TODAY!!!!! SPREAD THE WORD #Ferguson #STL #MIKEBROWN http://t.co/9FavXLbo5r,ferguson,"['rally', 'today', 'spread', 'word', '#', '#', '#', '&']"
#Ferguson protestors have shut down a major intersection  https://t.co/2sLJdYKrP4,ferguson,"['#', 'protestors', 'shut', 'major', 'intersection', '&']"
"""The 18 year old victim had no weapon and his hands in the air and was still shot multiple times."" https://t.co/kTIEq8TkkC #Ferguson",ferguson,"['18', 'year', 'old', 'victim', 'weapon', 'hands', 'air', 'still', 'shot', 'multiple', 'times', '&', '#']"
"Lots of people -- some prayerful, some sad, some angry -- have gathered outside the #Ferguson police headquarters http://t.co/KfbHCGNrzk",ferguson,"['lots', 'people', 'prayerful', 'sad', 'angry', 'gathered', 'outside', '#', 'police', 'headquarters', '&']"
The name of the #Ferguson police officer who killed #MikeBrown is Darren Wilson. He has been on the police force for 6 years.,ferguson,"['name', '#', 'police', 'officer', 'killed', '#', 'darren', 'wilson', 'police', 'force', '6', 'years']"
Better view of police facing off against protesters in #ferguson http://t.co/OgtPEtUG2E,ferguson,"['better', 'view', 'police', 'facing', 'protesters', '#', '&']"
"The world now knows his name, tonight get to know Mike Brown the person @fox2now at 9 #ferguson http://t.co/jBNenRkexL",ferguson,"['world', 'knows', 'name', 'tonight', 'get', 'know', 'mike', 'brown', 'person', '@', '9', '#', '&']"
Hope replaces tear gas in #Ferguson http://t.co/OLTozbftqW http://t.co/Jzci5COXo1,ferguson,"['hope', 'replaces', 'tear', 'gas', '#', '&', '&']"
Crowd of about 250 ignoring order to disperse from W Florissant. #ferguson https://t.co/XsS38XIGPe,ferguson,"['crowd', '250', 'ignoring', 'order', 'disperse', 'w', 'florissant', '#', '&']"
"Police now on the move, advancing on the crowd. #MikeBrown #Ferguson",ferguson,"['police', 'move', 'advancing', 'crowd', '#', '#']"
"#Ferguson, Missouri Community Furious After Teen Shot Dead By Police http://t.co/UJYaBibSvq
#FergusonShooting",ferguson,"['#', 'missouri', 'community', 'furious', 'teen', 'shot', 'dead', 'police', '&', '#']"
Thank you PBO. #Ferguson #MikeBrown http://t.co/TtTBLTrz0g,ferguson,"['thank', 'pbo', '#', '#', '&']"
People are gathering at the site where #Ferguson police killed 17-year-old #MikeBrown. Police have swarmed the area. http://t.co/NlqbthTiAc,ferguson,"['people', 'gathering', 'site', '#', 'police', 'killed', '17yearold', '#', 'police', 'swarmed', 'area', '&']"
#Ferguson PD is putting on a show for the world. Forgetting the world is now watching Twitter.,ferguson,"['#', 'pd', 'putting', 'show', 'world', 'forgetting', 'world', 'watching', 'twitter']"
"St. Louis Co police confirm female shot in head in 1300 bl Highmont, near QT.  Appears to be drive-by shooting. #ferguson",ferguson,"['st', 'louis', 'co', 'police', 'confirm', 'female', 'shot', 'head', '1300', 'bl', 'highmont', 'near', 'qt', 'appears', 'driveby', 'shooting', '#']"
Patrol cars still flood the streets in #ferguson more than 6 hours after police officer shot teenager @ksdknews http://t.co/fCCGAfIRbG,ferguson,"['patrol', 'cars', 'still', 'flood', 'streets', '#', '6', 'hours', 'police', 'officer', 'shot', 'teenager', '@', '&']"
Ronald Johnson is proof that there can be cops who care about their communities &amp; will do right. But #Ferguson deserved that from day one.,ferguson,"['ronald', 'johnson', 'proof', 'cops', 'care', 'communities', '&', 'amp', 'right', '#', 'deserved', 'day', 'one']"
"Muslims butchering Muslims=no biggie 'til an Israeli kills 1. U.S. blacks killing other blacks=non event 'til a cop kills 1
#ferguson
#tcot",ferguson,"['muslims', 'butchering', 'muslimsno', 'biggie', 'til', 'israeli', 'kills', '1', 'us', 'blacks', 'killing', 'blacksnon', 'event', 'til', 'cop', 'kills', '1', '#', '#']"
Going to a protest? Know your rights. http://t.co/e9HgbMTq0Y #ferguson #JusticeForMikeBrown http://t.co/czokepXsiQ,ferguson,"['going', 'protest', 'know', 'rights', '&', '#', '#', '&']"
Whenever you want to justify shooting an unarmed person you always say they reached for your gun. George Zimmerman taught us that #Ferguson,ferguson,"['whenever', 'want', 'justify', 'shooting', 'unarmed', 'person', 'always', 'say', 'reached', 'gun', 'george', 'zimmerman', 'taught', 'us', '#']"
"#Ferguson headlines like ""Is this how a dystopia starts?"" ... (Read: ""Could police militarization start affecting white people soon?"")",ferguson,"['#', 'headlines', 'like', 'dystopia', 'starts', 'read', 'could', 'police', 'militarization', 'start', 'affecting', 'white', 'people', 'soon']"
"#Ferguson is 60% black, but virtually all its cops are white. http://t.co/U7Yk4s4nyE http://t.co/gHlnoPH4dK",ferguson,"['#', '60', 'black', 'virtually', 'cops', 'white', '&', '&']"
The whistleblower said it wasn't his intention to take the #StLouis PD down but he HAD to say something. He filed a lawsuit. #Ferguson,ferguson,"['whistleblower', 'said', 'wasnt', 'intention', 'take', '#', 'pd', 'say', 'something', 'filed', 'lawsuit', '#']"
More peaceful protesting today in #Ferguson.  #MichaelBrown http://t.co/FVMjydnqFM,ferguson,"['peaceful', 'protesting', 'today', '#', '#', '&']"
For people who profess to LOVE the constitution - they sure VIOLATE it A-lot! #Ferguson #MikeBrown #HandsUpDontShoot,ferguson,"['people', 'profess', 'love', 'constitution', 'sure', 'violate', 'alot', '#', '#', '#']"
#Ferguson police once charged a man w/ destruction of property for bleeding on their uniforms: http://t.co/rkJjfC8U8t http://t.co/IuusEfLyvY,ferguson,"['#', 'police', 'charged', 'man', 'w', 'destruction', 'property', 'bleeding', 'uniforms', '&', '&']"
I don't apologize for my blackness... Y'all got that? #FergusonShooting #Ferguson. http://t.co/FzVA1M9GRN,ferguson,"['dont', 'apologize', 'blackness', 'yall', 'got', '#', '#', '&']"
Breaking: Anonymous posts St. Louis police tapes from day of #Ferguson shooting. http://t.co/uUp1y56mfz @YourAnonNews,ferguson,"['breaking', 'anonymous', 'posts', 'st', 'louis', 'police', 'tapes', 'day', '#', 'shooting', '&', '@']"
