text,text_token
Police pull up to #Ferguson in MRAPs &amp; point sniper rifles at unarmed protestors LIVE 11am-2pm CST http://t.co/OQtch0ubub,"['police', 'pull', 'up', 'to', 'ferguson', 'in', 'mraps', 'amp', 'point', 'sniper', 'rifles', 'at', 'unarmed', 'protestors', 'live', '11am2pm', 'cst']"
RT @tabithalou: This what they not showing you on the media. These young men cleaning up after the riot. #Ferguson http://t.co/50AjPG6o3V,"['rt', 'tabithalou', 'this', 'what', 'they', 'not', 'showing', 'you', 'on', 'the', 'media', 'these', 'young', 'men', 'cleaning', 'up', 'after', 'the', 'riot', 'ferguson']"
Dear mainstream media: The story is not the protest. The story is the police shooting of an unarmed black teenager. #Ferguson,"['dear', 'mainstream', 'media', 'the', 'story', 'is', 'not', 'the', 'protest', 'the', 'story', 'is', 'the', 'police', 'shooting', 'of', 'an', 'unarmed', 'black', 'teenager', 'ferguson']"
Police blocking cars from entering #Ferguson right now http://t.co/e6DQpD0vmE,"['police', 'blocking', 'cars', 'from', 'entering', 'ferguson', 'right', 'now']"
"Right when we thought things were beginning to cool down, bam! #Ferguson","['right', 'when', 'we', 'thought', 'things', 'were', 'beginning', 'to', 'cool', 'down', 'bam', 'ferguson']"
"Police fire tear gas at protestors for the third night in a row in Ferguson, Mo. #Ferguson #MikeBrown http://t.co/BEoZT5yjkU","['police', 'fire', 'tear', 'gas', 'at', 'protestors', 'for', 'the', 'third', 'night', 'in', 'a', 'row', 'in', 'ferguson', 'mo', 'ferguson', 'mikebrown']"
How can trust the profiling skills of the chief on a boy he never met but couldn't pick up the psychopath he worked with #ferguson,"['how', 'can', 'trust', 'the', 'profiling', 'skills', 'of', 'the', 'chief', 'on', 'a', 'boy', 'he', 'never', 'met', 'but', 'couldnt', 'pick', 'up', 'the', 'psychopath', 'he', 'worked', 'with', 'ferguson']"
Interview with mother of victim. The police wouldn't let her ID her own son http://t.co/jUonPxq4TW #Ferguson,"['interview', 'with', 'mother', 'of', 'victim', 'the', 'police', 'wouldnt', 'let', 'her', 'id', 'her', 'own', 'son', 'ferguson']"
"Stephen Hawking's boycott hits Israel where it hurts;
rejection comes from a famous scientist now
#Ferguson  #Gaza http://t.co/QrWnHpE2cI","['stephen', 'hawkings', 'boycott', 'hits', 'israel', 'where', 'it', 'hurts', 'rejection', 'comes', 'from', 'a', 'famous', 'scientist', 'now', 'ferguson', 'gaza']"
"The cop who shot #MikeBrown is on paid leave. 

Shoot a black kid, get a paid vacation. #WeAreTargets #Ferguson","['the', 'cop', 'who', 'shot', 'mikebrown', 'is', 'on', 'paid', 'leave', 'shoot', 'a', 'black', 'kid', 'get', 'a', 'paid', 'vacation', 'wearetargets', 'ferguson']"
"#Ferguson Police Chief Thomas Jackson: “I’m not going anywhere, I’m going to stay and see this through.” #NewDay http://t.co/ZFH4Hh0ty7","['ferguson', 'police', 'chief', 'thomas', 'jackson', 'im', 'not', 'going', 'anywhere', 'im', 'going', 'to', 'stay', 'and', 'see', 'this', 'through', 'newday']"
Cops have changed since I was a kid #Ferguson #photo http://t.co/qq3m6BI4c6,"['cops', 'have', 'changed', 'since', 'i', 'was', 'a', 'kid', 'ferguson', 'photo']"
"RETWEET!!! Before any cops were called, before anyone knew he was killed! One of them is his killer #ferguson http://t.co/MGqiSoj1Ab","['retweet', 'before', 'any', 'cops', 'were', 'called', 'before', 'anyone', 'knew', 'he', 'was', 'killed', 'one', 'of', 'them', 'is', 'his', 'killer', 'ferguson']"
Lots of angry mothers here in #Ferguson this morning. http://t.co/RXTdkGgDMG,"['lots', 'of', 'angry', 'mothers', 'here', 'in', 'ferguson', 'this', 'morning']"
"#Ferguson Police Department:
Riot Gear ✔️
Tear Gas ✔️
Camouflage ✔️
Assault Rifles ✔️
Armored Land Mine Vehicles ✔️
Dashboard cameras 🚫","['ferguson', 'police', 'department', 'riot', 'gear', 'tear', 'gas', 'camouflage', 'assault', 'rifles', 'armored', 'land', 'mine', 'vehicles', 'dashboard', 'cameras']"
This Remarkable Map Shows An Explosion Of Tweets About The #Ferguson Protests ➡️http://t.co/nQCESXiUgn http://t.co/GUyn4Wz08o,"['this', 'remarkable', 'map', 'shows', 'an', 'explosion', 'of', 'tweets', 'about', 'the', 'ferguson', 'protests']"
Great Minds Think Alike But So Do DUMBASSES! Jesse Jackson: There's a '#Ferguson' near U http://t.co/PIlkbY2YB6 #tcot http://t.co/RRz31Fqc1m,"['great', 'minds', 'think', 'alike', 'but', 'so', 'do', 'dumbasses', 'jesse', 'jackson', 'theres', 'a', 'ferguson', 'near', 'u', 'tcot']"
RT .@FOX2now: The #STL SWAT team has weapons drawn in #Ferguson at a protest in broad daylight with media attending http://t.co/xVblIjQMwH,"['rt', 'fox2now', 'the', 'stl', 'swat', 'team', 'has', 'weapons', 'drawn', 'in', 'ferguson', 'at', 'a', 'protest', 'in', 'broad', 'daylight', 'with', 'media', 'attending']"
"More startling statistics about the segregated population of #Ferguson, Mo. http://t.co/uYrldQHoj7 http://t.co/vgxuLMYDhz","['more', 'startling', 'statistics', 'about', 'the', 'segregated', 'population', 'of', 'ferguson', 'mo']"
When I was in #Iraq we had a couple of demonstrations in front of our base. We took a less menacing posture there than cops in #Ferguson now,"['when', 'i', 'was', 'in', 'iraq', 'we', 'had', 'a', 'couple', 'of', 'demonstrations', 'in', 'front', 'of', 'our', 'base', 'we', 'took', 'a', 'less', 'menacing', 'posture', 'there', 'than', 'cops', 'in', 'ferguson', 'now']"
#BREAKING first official news release from #Ferguson PD since death of #MikeBrown @kmov http://t.co/Z27k2DOm7J,"['breaking', 'first', 'official', 'news', 'release', 'from', 'ferguson', 'pd', 'since', 'death', 'of', 'mikebrown', 'kmov']"
Police of #Ferguson murdered a boy in cold blood. Now they're spinning the story &amp; intimidating the community into silence.,"['police', 'of', 'ferguson', 'murdered', 'a', 'boy', 'in', 'cold', 'blood', 'now', 'theyre', 'spinning', 'the', 'story', 'amp', 'intimidating', 'the', 'community', 'into', 'silence']"
The mother of the boy killed in #Ferguson speaking to media about the loss of her son. http://t.co/YlxEDKoebB,"['the', 'mother', 'of', 'the', 'boy', 'killed', 'in', 'ferguson', 'speaking', 'to', 'media', 'about', 'the', 'loss', 'of', 'her', 'son']"
"Unarmed teen killed by cops isn't the headline but calling black people ""ANGRY MOB!"" is, that tells you everything about the media #Ferguson","['unarmed', 'teen', 'killed', 'by', 'cops', 'isnt', 'the', 'headline', 'but', 'calling', 'black', 'people', 'angry', 'mob', 'is', 'that', 'tells', 'you', 'everything', 'about', 'the', 'media', 'ferguson']"
"Pic of masked, sign-carrying member of #Anonymous in DC on Aug 14th  #Ferguson http://t.co/5HNUnZMIuk","['pic', 'of', 'masked', 'signcarrying', 'member', 'of', 'anonymous', 'in', 'dc', 'on', 'aug', '14th', 'ferguson']"
Everyone assumes everyone has a gun in America. And they're usually right. That's the problem. #MichaelBrown #Ferguson,"['everyone', 'assumes', 'everyone', 'has', 'a', 'gun', 'in', 'america', 'and', 'theyre', 'usually', 'right', 'thats', 'the', 'problem', 'michaelbrown', 'ferguson']"
I'll be on @CNN in a few minutes discussing #Ferguson and #JusticeForMikeBrown.,"['ill', 'be', 'on', 'cnn', 'in', 'a', 'few', 'minutes', 'discussing', 'ferguson', 'and', 'justiceformikebrown']"
The protestors have started marching into a neighborhood. Police still standing here. #Ferguson #MichaelBrown http://t.co/2CFDkmtObA,"['the', 'protestors', 'have', 'started', 'marching', 'into', 'a', 'neighborhood', 'police', 'still', 'standing', 'here', 'ferguson', 'michaelbrown']"
"Friends, the #Ferguson police aren't incompetent. They are building a defense &amp; know they don't have to work hard at it.","['friends', 'the', 'ferguson', 'police', 'arent', 'incompetent', 'they', 'are', 'building', 'a', 'defense', 'amp', 'know', 'they', 'dont', 'have', 'to', 'work', 'hard', 'at', 'it']"
Are these cops or soldiers? Experts say #Ferguson police tactics have made tensions worse http://t.co/Bend3mL6SF http://t.co/DNnPmsswO9,"['are', 'these', 'cops', 'or', 'soldiers', 'experts', 'say', 'ferguson', 'police', 'tactics', 'have', 'made', 'tensions', 'worse']"
"State Sen. Maria Chappelle-Nadal: ""On Sunday, I literally had young people willing to die to get justice."" #Ferguson http://t.co/8FTN46ZBCH","['state', 'sen', 'maria', 'chappellenadal', 'on', 'sunday', 'i', 'literally', 'had', 'young', 'people', 'willing', 'to', 'die', 'to', 'get', 'justice', 'ferguson']"
I can't help but notice that no one with the  #NRA or #tcot has suggested the #Ferguson protesters should carry assault rifles. Weird.,"['i', 'cant', 'help', 'but', 'notice', 'that', 'no', 'one', 'with', 'the', 'nra', 'or', 'tcot', 'has', 'suggested', 'the', 'ferguson', 'protesters', 'should', 'carry', 'assault', 'rifles', 'weird']"
"I don’t know if the #Ferguson police chief is acting out of malice or ignorance, but either way, he’s the face the problem right now.","['i', 'dont', 'know', 'if', 'the', 'ferguson', 'police', 'chief', 'is', 'acting', 'out', 'of', 'malice', 'or', 'ignorance', 'but', 'either', 'way', 'hes', 'the', 'face', 'the', 'problem', 'right', 'now']"
"Rest in Peace, Michael Brown. 17 forever.

#Ferguson http://t.co/fMq9mJRwtL","['rest', 'in', 'peace', 'michael', 'brown', '17', 'forever', 'ferguson']"
"The mother of #MikeBrown, the 17-year-old killed by #Ferguson police today, says her son was about to start at Vatterott College next week.","['the', 'mother', 'of', 'mikebrown', 'the', '17yearold', 'killed', 'by', 'ferguson', 'police', 'today', 'says', 'her', 'son', 'was', 'about', 'to', 'start', 'at', 'vatterott', 'college', 'next', 'week']"
"My friend Torey just said ALL his local news channels have been blacked out too. OMG #Ferguson this is why there is a ""No Fly Zone"" order!!","['my', 'friend', 'torey', 'just', 'said', 'all', 'his', 'local', 'news', 'channels', 'have', 'been', 'blacked', 'out', 'too', 'omg', 'ferguson', 'this', 'is', 'why', 'there', 'is', 'a', 'no', 'fly', 'zone', 'order']"
This. Breaks. My. Heart. http://t.co/YNJTtCXhfJ #Ferguson,"['this', 'breaks', 'my', 'heart', 'ferguson']"
The shooting in #Ferguson highlights why the federal government should be underwriting body cams for all cops rather than military gear.,"['the', 'shooting', 'in', 'ferguson', 'highlights', 'why', 'the', 'federal', 'government', 'should', 'be', 'underwriting', 'body', 'cams', 'for', 'all', 'cops', 'rather', 'than', 'military', 'gear']"
The police have come into the community with dogs. #ferguson http://t.co/QWhlu0xEtB,"['the', 'police', 'have', 'come', 'into', 'the', 'community', 'with', 'dogs', 'ferguson']"
The face of Black America each time @donlemon speaks about or to us. #Ferguson #MikeBrown http://t.co/7mFxnTT3Qd,"['the', 'face', 'of', 'black', 'america', 'each', 'time', 'donlemon', 'speaks', 'about', 'or', 'to', 'us', 'ferguson', 'mikebrown']"
The streets of #Ferguson look a little different tonight. | AP Photo http://t.co/sHcsZtAs3v,"['the', 'streets', 'of', 'ferguson', 'look', 'a', 'little', 'different', 'tonight', 'ap', 'photo']"
Yessss! RT @PresReed: Mother/Daughter team in #Ferguson. Daughter just took bar. Will b civil rights Atty http://t.co/jJBa3qTHmg,"['yessss', 'rt', 'presreed', 'motherdaughter', 'team', 'in', 'ferguson', 'daughter', 'just', 'took', 'bar', 'will', 'b', 'civil', 'rights', 'atty']"
"#Ferguson ""He fit the description"" means ""I can't tell black people apart"" means ""I never look at their faces or their humanity.""","['ferguson', 'he', 'fit', 'the', 'description', 'means', 'i', 'cant', 'tell', 'black', 'people', 'apart', 'means', 'i', 'never', 'look', 'at', 'their', 'faces', 'or', 'their', 'humanity']"
"On some Tiananmen shit. RT @sebwalker: Military-style police: 3 APCs, ~100 officers, high-powered rifles #Ferguson http://t.co/JK0ZBrnEIO","['on', 'some', 'tiananmen', 'shit', 'rt', 'sebwalker', 'militarystyle', 'police', '3', 'apcs', '100', 'officers', 'highpowered', 'rifles', 'ferguson']"
Protestors outside #Ferguson police department headquarters right now http://t.co/sjHMxSulha,"['protestors', 'outside', 'ferguson', 'police', 'department', 'headquarters', 'right', 'now']"
Police have moved tank and repositioned to face protesters on sidewalk across the street. #ferguson http://t.co/JRGhIErZAb,"['police', 'have', 'moved', 'tank', 'and', 'repositioned', 'to', 'face', 'protesters', 'on', 'sidewalk', 'across', 'the', 'street', 'ferguson']"
"Cops warn the crowd. The photog's gas mask comes out. Someone is chanting ""Gaza Strip."" #Ferguson http://t.co/IWJkOg8oy4","['cops', 'warn', 'the', 'crowd', 'the', 'photogs', 'gas', 'mask', 'comes', 'out', 'someone', 'is', 'chanting', 'gaza', 'strip', 'ferguson']"
She gets it. Why can't everyone else? #Ferguson #Equality #MikeBrown http://t.co/bIqHPWfdtf,"['she', 'gets', 'it', 'why', 'cant', 'everyone', 'else', 'ferguson', 'equality', 'mikebrown']"
"BREAKING: #Ferguson both lanes of W Florissant Ave blocked again, crowd chanting ""They say get back, we say fuck that"" tact teams driving up","['breaking', 'ferguson', 'both', 'lanes', 'of', 'w', 'florissant', 'ave', 'blocked', 'again', 'crowd', 'chanting', 'they', 'say', 'get', 'back', 'we', 'say', 'fuck', 'that', 'tact', 'teams', 'driving', 'up']"
The #Ferguson Solution. My thoughts… http://t.co/7t2SafQeVs RT!,"['the', 'ferguson', 'solution', 'my', 'thoughts', 'rt']"
"Wow. Turkish pro-gov newspaper claims US media totally ignored #Ferguson, news blackout etc.. http://t.co/tCQs13M0sR http://t.co/siuPC0MtZK","['wow', 'turkish', 'progov', 'newspaper', 'claims', 'us', 'media', 'totally', 'ignored', 'ferguson', 'news', 'blackout', 'etc']"
"#Ferguson police name the officer who shot #MikeBrown. He is Darren Wilson
#stl #MichaelBrown","['ferguson', 'police', 'name', 'the', 'officer', 'who', 'shot', 'mikebrown', 'he', 'is', 'darren', 'wilson', 'stl', 'michaelbrown']"
End police brutality sign at #mikebrown memorial in #ferguson http://t.co/WH4Olf3W2v,"['end', 'police', 'brutality', 'sign', 'at', 'mikebrown', 'memorial', 'in', 'ferguson']"
"""Being a poor, black American makes you vulnerable; living in a poor, black area renders you collateral"" #Ferguson http://t.co/4OMNeoRuYJ","['being', 'a', 'poor', 'black', 'american', 'makes', 'you', 'vulnerable', 'living', 'in', 'a', 'poor', 'black', 'area', 'renders', 'you', 'collateral', 'ferguson']"
"Witness: ""He threw his hands up and they shot him. The boy fell and they shot him some more."" #Ferguson http://t.co/sSbXDOUTMn","['witness', 'he', 'threw', 'his', 'hands', 'up', 'and', 'they', 'shot', 'him', 'the', 'boy', 'fell', 'and', 'they', 'shot', 'him', 'some', 'more', 'ferguson']"
"How many unarmed black teenagers will be killed in America? 

#ThatIsTheQuestion
#Ferguson http://t.co/5L8043MSaP","['how', 'many', 'unarmed', 'black', 'teenagers', 'will', 'be', 'killed', 'in', 'america', 'thatisthequestion', 'ferguson']"
"#WeAreTargets: People marching to the #Ferguson Police Dept headquarters following the killing of a 17-year-old boy http://t.co/wFTR1maej7""","['wearetargets', 'people', 'marching', 'to', 'the', 'ferguson', 'police', 'dept', 'headquarters', 'following', 'the', 'killing', 'of', 'a', '17yearold', 'boy']"
I've said it before and I'm saying it again... Who are they really afraid of again?? #Ferguson #MikeBrown http://t.co/xxZa8B0npg,"['ive', 'said', 'it', 'before', 'and', 'im', 'saying', 'it', 'again', 'who', 'are', 'they', 'really', 'afraid', 'of', 'again', 'ferguson', 'mikebrown']"
Don't live in #Ferguson? Call the Police station leave Chief Tom Jackson a message 314-522-3100 ext #5588 or tweet @stlcountypd #MikeBrown,"['dont', 'live', 'in', 'ferguson', 'call', 'the', 'police', 'station', 'leave', 'chief', 'tom', 'jackson', 'a', 'message', '3145223100', 'ext', '5588', 'or', 'tweet', 'stlcountypd', 'mikebrown']"
"A message for #Ferguson, from #Palestine #Gaza http://t.co/VZtLCYyZnu","['a', 'message', 'for', 'ferguson', 'from', 'palestine', 'gaza']"
Feds asking anyone with info on #MikeBrown shooting in #Ferguson to call St. Louis FBI at 314-589-2500.,"['feds', 'asking', 'anyone', 'with', 'info', 'on', 'mikebrown', 'shooting', 'in', 'ferguson', 'to', 'call', 'st', 'louis', 'fbi', 'at', '3145892500']"
Slow parade of cars and walkers leaving #Ferguson tonight. Peacefully. ✌️ http://t.co/FL5TKqmDW8,"['slow', 'parade', 'of', 'cars', 'and', 'walkers', 'leaving', 'ferguson', 'tonight', 'peacefully']"
